trustLevel|totalScanTimeInSeconds|grandTotal|lineItemVoids|scansWithoutRegistration|quantityModifications|scannedLineItemsPerSecond|valuePerSecond|lineItemVoidsPerPosition|fraud
4|1530|77.52|5|3|4|0.0058823529411764705|0.0506666666666667|0.555555555555556|0
2|1261|89.41|7|0|0|0.0229976209357653|0.07090404440919901|0.24137931034482799|0
4|1012|59.9|2|3|2|0.0148221343873518|0.0591897233201581|0.133333333333333|0
5|570|24.44|1|9|3|0.0228070175438597|0.0428771929824561|0.0769230769230769|0
2|1597|11.14|2|5|5|0.0137758296806512|0.00697557921102066|0.0909090909090909|0
1|310|65.47|5|5|2|0.0516129032258065|0.21119354838709697|0.3125|0
2|373|28.95|5|2|4|0.0670241286863271|0.0776139410187668|0.2|0
3|1219|11.24|11|6|0|0.00246103363412633|0.00922067268252666|3.6666666666666696|0
3|399|91.32|2|5|5|0.0676691729323308|0.22887218045112803|0.0740740740740741|0
5|710|52.73|1|10|0|0.0140845070422535|0.0742676056338028|0.1|0
3|1488|53.87|7|9|1|0.0174731182795699|0.0362029569892473|0.269230769230769|0
4|1412|36.76|9|6|0|0.0028328611898017|0.0260339943342776|2.25|0
4|1075|69.73|8|6|2|0.0037209302325581397|0.0648651162790698|2.0|0
1|71|78.91|1|4|4|0.0140845070422535|1.1114084507042299|1.0|0
1|1075|31.95|3|8|0|0.0213953488372093|0.0297209302325581|0.130434782608696|1
2|297|91.67|5|6|4|0.0841750841750842|0.30865319865319896|0.2|0
5|40|43.72|0|8|5|0.025|1.093|0.0|0
1|467|93.26|6|4|3|0.0471092077087794|0.19970021413276198|0.272727272727273|0
5|1621|53.69|0|7|1|0.0160394818013572|0.0331215299198026|0.0|0
6|819|80.67|5|10|1|0.00244200244200244|0.0984981684981685|2.5|0
5|1629|58.91|3|2|5|0.0104358502148557|0.0361632903621854|0.17647058823529396|0
3|689|76.55|6|1|1|0.0217706821480406|0.11110304789550099|0.4|0
1|27|95.3|3|2|3|0.8888888888888891|3.5296296296296297|0.125|0
1|182|60.35|11|8|4|0.021978021978022|0.33159340659340697|2.75|0
3|1295|42.9|11|10|0|0.016988416988417|0.0331274131274131|0.5|0
6|1626|34.49|7|8|1|0.0153751537515375|0.0212115621156212|0.28|0
4|9|73.77|4|3|3|1.33333333333333|8.196666666666669|0.33333333333333304|0
1|385|44.73|4|8|2|0.0285714285714286|0.11618181818181801|0.36363636363636404|0
4|259|49.63|2|4|1|0.0965250965250965|0.191621621621622|0.08|0
3|343|87.23|11|4|4|0.0728862973760933|0.25431486880466503|0.44|0
2|884|79.98|4|6|5|0.00452488687782805|0.0904751131221719|1.0|0
2|1487|28.62|7|6|2|0.000672494956287828|0.0192468056489576|7.0|0
2|612|29.17|10|7|3|0.0147058823529412|0.0476633986928105|1.11111111111111|0
5|1435|91.96|4|3|3|0.0132404181184669|0.0640836236933798|0.21052631578947398|0
6|156|95.6|8|3|0|0.115384615384615|0.612820512820513|0.444444444444444|0
3|1396|41.6|0|10|0|0.00501432664756447|0.0297994269340974|0.0|0
4|477|1.36|10|1|1|0.0440251572327044|0.0028511530398322897|0.47619047619047605|0
5|1345|45.01|11|9|1|0.0200743494423792|0.0334646840148699|0.407407407407407|0
6|1086|59.42|5|4|1|0.0239410681399632|0.0547145488029466|0.19230769230769199|0
6|1000|61.24|7|3|0|0.009000000000000001|0.061239999999999996|0.7777777777777779|0
6|1692|54.07|0|2|0|0.008865248226950359|0.0319562647754137|0.0|0
4|270|78.69|3|0|3|0.0925925925925926|0.29144444444444395|0.12|0
6|1192|59.87|8|6|3|0.0201342281879195|0.0502265100671141|0.33333333333333304|0
2|1280|41.86|6|3|1|0.00390625|0.032703125|1.2|0
6|1253|8.35|6|10|2|0.000798084596967279|0.00666400638467678|6.0|0
1|107|39.55|1|6|4|0.25233644859813104|0.369626168224299|0.037037037037037|0
6|569|60.21|2|10|2|0.0474516695957821|0.105817223198594|0.0740740740740741|0
3|1600|89.81|0|2|2|0.000625|0.05613125|0.0|0
1|1516|98.59|1|8|1|0.0191292875989446|0.065032981530343|0.0344827586206897|1
1|900|12.28|2|2|1|0.01|0.0136444444444444|0.222222222222222|0
2|858|78.36|3|3|1|0.0174825174825175|0.0913286713286713|0.2|0
2|759|66.07|10|9|0|0.0237154150197628|0.0870487483530962|0.555555555555556|0
2|1305|87.65|7|8|4|0.021455938697318003|0.0671647509578544|0.25|1
6|1300|19.11|1|0|1|0.0153846153846154|0.0147|0.05|0
1|1679|62.67|0|2|4|0.0166765932102442|0.0373257891602144|0.0|1
2|1783|78.3|11|3|3|0.0033651149747616397|0.0439147504206394|1.8333333333333302|0
2|669|13.58|6|7|1|0.00298953662182362|0.0202989536621824|3.0|0
3|195|11.23|9|1|2|0.041025641025641|0.0575897435897436|1.125|0
1|1666|93.56|6|6|4|0.0078031212484994|0.0561584633853541|0.46153846153846206|0
6|51|1.25|3|1|1|0.294117647058824|0.0245098039215686|0.2|0
2|1649|55.81|1|10|0|0.005457853244390539|0.033844754396604004|0.111111111111111|0
5|96|86.04|3|8|3|0.15625|0.89625|0.2|0
3|411|60.25|8|6|5|0.0145985401459854|0.14659367396593698|1.33333333333333|0
1|861|31.34|11|3|0|0.0232288037166086|0.0363995354239257|0.55|0
5|434|6.34|2|6|2|0.0230414746543779|0.0146082949308756|0.2|0
6|1573|62.05|9|6|5|0.008264462809917359|0.039446916719643996|0.6923076923076921|0
1|768|7.24|4|10|3|0.0143229166666667|0.009427083333333329|0.36363636363636404|0
6|1192|51.26|11|0|0|0.023489932885906003|0.043003355704697994|0.3928571428571429|0
1|768|4.39|2|7|1|0.0390625|0.00571614583333333|0.0666666666666667|1
4|1279|89.11|0|0|3|0.0109460516028147|0.0696716184519156|0.0|0
5|709|22.5|9|8|0|0.0282087447108604|0.0317348377997179|0.45|0
4|1489|20.55|9|3|0|0.0094022834116857|0.0138012088650101|0.6428571428571429|0
6|1123|33.03|10|6|3|0.0053428317008014205|0.0294122885129118|1.6666666666666698|0
1|770|11.09|11|5|2|0.0337662337662338|0.0144025974025974|0.42307692307692296|1
1|1029|99.19|2|8|1|0.0165208940719145|0.0963945578231293|0.11764705882352902|0
5|391|56.9|4|9|4|0.0690537084398977|0.14552429667519198|0.148148148148148|0
5|1481|60.4|9|5|2|0.000675219446320054|0.0407832545577313|9.0|0
2|144|75.04|9|9|0|0.159722222222222|0.5211111111111111|0.39130434782608703|0
6|428|4.57|10|9|1|0.04439252336448599|0.0106775700934579|0.526315789473684|0
6|1359|2.14|3|0|1|0.00294334069168506|0.00157468727005151|0.75|0
4|1168|93.3|10|7|2|0.004280821917808221|0.0798801369863014|2.0|0
6|732|18.93|0|10|2|0.0177595628415301|0.0258606557377049|0.0|0
2|1203|74.91|9|1|3|0.0108063175394846|0.0622693266832918|0.6923076923076921|0
6|1210|80.37|3|0|3|0.012396694214876|0.0664214876033058|0.2|0
1|195|67.44|7|4|4|0.0615384615384615|0.34584615384615397|0.583333333333333|0
5|843|7.77|5|3|3|0.0130486358244365|0.009217081850533809|0.45454545454545503|0
2|1355|76.25|8|1|0|0.0103321033210332|0.0562730627306273|0.5714285714285711|0
1|1259|78.34|10|6|2|0.011119936457506002|0.0622239872915012|0.7142857142857142|0
4|1738|70.03|10|9|2|0.00575373993095512|0.0402934407364787|1.0|0
2|279|1.9|1|4|5|0.043010752688172005|0.00681003584229391|0.0833333333333333|0
1|1134|14.51|7|2|4|0.00264550264550265|0.0127954144620811|2.3333333333333304|0
3|913|65.93|0|7|0|0.00876232201533406|0.0722124863088719|0.0|0
3|1175|72.12|11|6|4|0.0161702127659574|0.0613787234042553|0.578947368421053|0
2|1660|13.69|1|3|2|0.0126506024096386|0.00824698795180723|0.0476190476190476|0
2|131|12.21|7|7|3|0.0610687022900763|0.093206106870229|0.875|0
2|443|83.91|0|10|0|0.0383747178329571|0.18941309255079|0.0|0
1|1082|10.09|11|3|5|0.011090573012939|0.009325323475046209|0.916666666666667|0
4|15|45.41|1|5|0|2.0|3.0273333333333303|0.0333333333333333|0
1|1122|86.21|7|0|2|0.0151515151515152|0.0768360071301248|0.411764705882353|0
5|258|42.48|8|3|3|0.0193798449612403|0.164651162790698|1.6|0
1|518|70.73|6|1|0|0.0366795366795367|0.136544401544402|0.315789473684211|0
5|1657|84.29|6|4|5|0.00422450211225106|0.0508690404345202|0.857142857142857|0
6|1283|89.36|7|2|0|0.0233826968043648|0.0696492595479345|0.23333333333333303|0
5|6|84.32|10|6|2|4.83333333333333|14.0533333333333|0.34482758620689696|0
2|1467|14.48|7|10|5|0.0156782549420586|0.00987048398091343|0.304347826086957|0
2|734|8.12|4|0|0|0.0408719346049046|0.0110626702997275|0.133333333333333|0
6|1807|65.04|9|5|0|0.0143884892086331|0.0359933591588268|0.34615384615384603|0
4|545|71.55|10|3|5|0.0532110091743119|0.131284403669725|0.34482758620689696|0
4|1039|4.5|0|0|2|0.0028873917228103897|0.00433108758421559|0.0|0
1|256|61.87|4|3|1|0.07421875|0.2416796875|0.21052631578947398|0
6|1136|90.04|1|7|0|0.0008802816901408449|0.0792605633802817|1.0|0
3|1467|70.58|7|9|0|0.007498295841854121|0.0481117927743695|0.6363636363636359|0
2|42|26.6|8|3|1|0.6190476190476191|0.633333333333333|0.307692307692308|0
1|673|77.29|9|8|1|0.037147102526003|0.11484398216939098|0.36|1
4|800|94.66|7|10|1|0.01375|0.118325|0.6363636363636359|0
6|421|21.09|8|7|4|0.0475059382422803|0.0500950118764846|0.4|0
3|1774|49.31|4|10|4|0.0101465614430665|0.0277959413754228|0.222222222222222|0
5|542|69.76|4|2|0|0.0350553505535055|0.128708487084871|0.21052631578947398|0
6|1147|17.81|2|9|4|0.00523103748910201|0.0155274629468178|0.33333333333333304|0
3|1483|86.76|0|5|2|0.0101146325016858|0.0585030343897505|0.0|0
6|117|26.77|4|4|0|0.111111111111111|0.22880341880341898|0.307692307692308|0
5|1726|7.75|2|5|3|0.00405561993047509|0.0044901506373117|0.28571428571428603|0
6|1097|21.77|1|10|0|0.0100273473108478|0.019845031905196|0.0909090909090909|0
3|929|5.14|1|5|1|0.0118406889128095|0.00553283100107643|0.0909090909090909|0
5|1196|87.05|8|7|0|0.0133779264214047|0.0727842809364549|0.5|0
6|370|56.26|11|10|0|0.07297297297297299|0.15205405405405403|0.407407407407407|0
1|1748|26.31|0|9|1|0.0085812356979405|0.0150514874141876|0.0|0
1|1007|76.01|1|6|1|0.00198609731876862|0.0754816285998014|0.5|0
1|19|63.22|0|2|4|0.631578947368421|3.32736842105263|0.0|0
3|169|0.16|9|1|3|0.13017751479289902|0.0009467455621301779|0.409090909090909|0
2|741|51.85|4|10|4|0.00269905533063428|0.0699730094466937|2.0|0
3|1503|23.0|10|3|1|0.019294743845641997|0.0153027278775782|0.34482758620689696|0
5|247|41.18|5|8|5|0.0809716599190283|0.166720647773279|0.25|0
2|509|85.16|1|5|3|0.031434184675834996|0.16730844793713198|0.0625|0
3|3|64.94|3|4|3|4.66666666666667|21.646666666666697|0.214285714285714|0
5|765|53.32|6|10|0|0.0235294117647059|0.0696993464052288|0.33333333333333304|0
6|378|2.36|9|5|2|0.0529100529100529|0.00624338624338624|0.45|0
5|809|44.01|5|8|0|0.0160692212608158|0.0544004944375773|0.384615384615385|0
1|892|94.62|10|6|0|0.0201793721973094|0.10607623318385699|0.555555555555556|0
3|1170|31.54|6|7|0|0.0196581196581197|0.026957264957264998|0.260869565217391|0
3|92|94.87|6|5|5|0.0434782608695652|1.03119565217391|1.5|0
3|176|88.98|5|10|2|0.0340909090909091|0.505568181818182|0.833333333333333|0
4|1148|88.89|11|2|0|0.00871080139372822|0.0774303135888502|1.1|0
5|902|54.43|1|4|2|0.0332594235033259|0.0603436807095344|0.0333333333333333|0
6|1554|55.19|5|2|1|0.0057915057915057895|0.0355148005148005|0.555555555555556|0
3|723|83.06|11|5|0|0.016597510373443997|0.114882434301521|0.916666666666667|0
3|1704|50.7|3|10|2|0.0123239436619718|0.0297535211267606|0.14285714285714302|0
4|1766|83.52|7|1|5|0.0135900339750849|0.0472933182332956|0.29166666666666696|0
5|1716|28.0|5|6|0|0.013986013986014|0.0163170163170163|0.208333333333333|0
1|1244|87.97|3|8|2|0.00803858520900321|0.0707154340836013|0.3|0
3|1740|46.09|3|8|1|0.00977011494252874|0.0264885057471264|0.17647058823529396|0
6|1107|46.63|11|8|4|0.010840108401084|0.042122854561879|0.916666666666667|0
2|1805|13.89|9|5|0|0.00443213296398892|0.007695290858725759|1.125|0
5|794|29.91|5|3|2|0.0138539042821159|0.0376700251889169|0.45454545454545503|0
6|109|20.55|4|10|1|0.100917431192661|0.18853211009174303|0.36363636363636404|0
2|1688|52.49|3|5|5|0.004739336492891|0.031095971563981004|0.375|0
4|451|67.08|8|10|5|0.0133037694013304|0.14873614190687398|1.33333333333333|0
5|191|95.34|3|10|3|0.12041884816753899|0.499162303664921|0.130434782608696|0
4|870|18.45|7|3|1|0.00344827586206897|0.0212068965517241|2.3333333333333304|0
2|1493|12.28|11|7|2|0.00736771600803751|0.00822505023442733|1.0|0
2|910|37.98|4|5|3|0.0274725274725275|0.0417362637362637|0.16|0
4|1293|55.85|9|10|5|0.00618716163959783|0.0431941221964424|1.125|0
2|1178|26.85|2|0|0|0.00764006791171477|0.0227928692699491|0.222222222222222|0
3|827|39.43|1|2|4|0.00846432889963724|0.0476783555018138|0.14285714285714302|0
1|650|84.73|1|0|5|0.0123076923076923|0.130353846153846|0.125|0
6|941|47.36|9|4|0|0.0180658873538789|0.0503294367693943|0.529411764705882|0
1|886|84.93|9|3|5|0.0158013544018059|0.0958577878103838|0.6428571428571429|0
4|58|23.55|3|4|3|0.12068965517241399|0.40603448275862103|0.42857142857142894|0
5|1336|46.72|2|2|2|0.00973053892215569|0.0349700598802395|0.153846153846154|0
2|420|12.45|11|8|5|0.0285714285714286|0.0296428571428571|0.916666666666667|0
5|859|62.57|2|8|1|0.00931315483119907|0.0728405122235157|0.25|0
3|108|27.36|5|2|4|0.12962962962963|0.253333333333333|0.3571428571428571|0
5|1052|67.09|6|2|4|0.0180608365019011|0.0637737642585551|0.315789473684211|0
1|1009|31.03|3|7|3|0.0287413280475719|0.0307532210109019|0.103448275862069|1
4|316|41.83|5|8|1|0.0949367088607595|0.132373417721519|0.166666666666667|0
2|623|11.15|5|8|0|0.00802568218298555|0.0178972712680578|1.0|0
6|1470|6.96|5|1|1|0.0149659863945578|0.0047346938775510205|0.22727272727272702|0
2|1478|75.28|2|3|1|0.013531799729363997|0.0509336941813261|0.1|0
1|950|25.83|0|1|4|0.0315789473684211|0.0271894736842105|0.0|1
2|1240|10.77|0|5|3|0.0145161290322581|0.008685483870967741|0.0|0
3|1691|59.61|1|2|2|0.00887049083382614|0.0352513305736251|0.0666666666666667|0
3|1808|89.35|5|1|1|0.0138274336283186|0.0494192477876106|0.2|0
5|171|75.29|5|1|4|0.0935672514619883|0.440292397660819|0.3125|0
4|179|30.19|3|5|2|0.0614525139664804|0.168659217877095|0.272727272727273|0
5|1201|79.43|2|5|2|0.0116569525395504|0.0661365528726062|0.14285714285714302|0
5|1603|20.08|2|5|4|0.00623830318153462|0.0125265127885215|0.2|0
6|3|7.68|2|3|0|6.66666666666667|2.56|0.1|0
3|1045|49.05|7|7|2|0.0220095693779904|0.0469377990430622|0.304347826086957|0
4|1260|41.49|10|4|2|0.0126984126984127|0.0329285714285714|0.625|0
4|1692|92.05|8|9|3|0.0130023640661939|0.054403073286052005|0.36363636363636404|0
6|1307|75.25|7|6|5|0.0122417750573833|0.0575745983167559|0.4375|0
1|1335|38.95|5|1|3|0.0142322097378277|0.0291760299625468|0.263157894736842|0
6|1032|80.97|11|10|3|0.0290697674418605|0.0784593023255814|0.3666666666666671|0
4|946|92.48|10|1|1|0.0179704016913319|0.0977589852008457|0.588235294117647|0
3|1049|60.81|5|1|5|0.0181124880838894|0.0579694947569113|0.263157894736842|0
4|790|64.89|5|9|3|0.020253164556961998|0.0821392405063291|0.3125|0
1|880|78.36|9|9|3|0.0272727272727273|0.0890454545454545|0.375|1
5|302|39.38|2|3|3|0.0562913907284768|0.13039735099337701|0.11764705882352902|0
5|1631|82.26|1|7|1|0.00919681177191907|0.0504353157572042|0.0666666666666667|0
3|1825|44.12|3|7|3|0.00712328767123288|0.0241753424657534|0.23076923076923103|0
6|687|74.39|9|5|1|0.0436681222707424|0.108282387190684|0.3|0
6|1230|27.16|10|7|3|0.0032520325203252|0.0220813008130081|2.5|0
3|800|90.58|6|1|2|0.03375|0.113225|0.222222222222222|0
2|1678|84.32|3|0|1|0.0131108462455304|0.0502502979737783|0.136363636363636|0
3|1393|99.58|1|8|0|0.0136396267049533|0.0714860014357502|0.0526315789473684|0
1|174|96.0|0|2|2|0.109195402298851|0.5517241379310339|0.0|0
5|1567|89.94|9|6|5|0.01914486279515|0.0573962986598596|0.3|0
6|1065|79.82|6|5|5|0.0253521126760563|0.0749483568075117|0.222222222222222|0
1|13|10.24|4|8|3|0.538461538461538|0.787692307692308|0.5714285714285711|0
3|1050|29.28|5|3|4|0.00380952380952381|0.0278857142857143|1.25|0
4|1177|33.67|0|10|2|0.007646559048428209|0.028606627017842005|0.0|0
5|889|54.78|8|7|5|0.0247469066366704|0.0616197975253093|0.36363636363636404|0
5|1618|60.74|11|10|4|0.0135970333745365|0.037540173053152|0.5|0
5|1523|18.77|6|2|4|0.00262639527248851|0.0123243598161523|1.5|0
2|1698|7.59|6|7|5|0.0111896348645465|0.00446996466431095|0.315789473684211|0
3|1434|69.97|8|1|4|0.0104602510460251|0.0487935843793584|0.5333333333333329|0
1|1434|8.6|10|9|2|0.0153417015341702|0.00599721059972106|0.45454545454545503|1
2|61|31.49|10|1|5|0.18032786885245897|0.516229508196721|0.9090909090909091|0
4|1342|0.74|8|1|5|0.0134128166915052|0.000551415797317437|0.444444444444444|0
6|833|46.81|0|0|2|0.0360144057623049|0.0561944777911164|0.0|0
1|511|28.39|10|5|2|0.0234833659491194|0.0555577299412916|0.833333333333333|0
4|1480|65.67|2|7|5|0.0202702702702703|0.0443716216216216|0.0666666666666667|0
4|1516|73.82|2|2|3|0.0019788918205804803|0.0486939313984169|0.666666666666667|0
4|1705|16.96|7|4|4|0.0158357771260997|0.00994721407624633|0.25925925925925897|0
3|684|86.69|5|1|0|0.0219298245614035|0.12673976608187099|0.33333333333333304|0
4|1412|47.42|10|1|5|0.000708215297450425|0.0335835694050991|10.0|0
1|756|15.41|10|4|2|0.0158730158730159|0.0203835978835979|0.833333333333333|0
4|1082|79.13|11|3|3|0.0249537892791128|0.0731330868761553|0.407407407407407|0
2|415|37.77|1|5|1|0.0530120481927711|0.0910120481927711|0.0454545454545455|0
1|88|40.15|10|1|3|0.0113636363636364|0.45625|10.0|0
1|43|23.08|4|6|2|0.604651162790698|0.5367441860465121|0.153846153846154|0
6|1816|14.92|6|4|2|0.0165198237885463|0.008215859030837|0.2|0
4|123|6.72|4|9|4|0.235772357723577|0.0546341463414634|0.137931034482759|0
6|1019|35.72|8|8|5|0.00883218842001963|0.035053974484789|0.8888888888888891|0
5|1237|48.22|7|2|3|0.00808407437348424|0.03898140662894101|0.7|0
6|1603|47.86|9|9|3|0.000623830318153462|0.0298565190268247|9.0|0
2|1203|48.35|3|1|1|0.0199501246882793|0.0401911886949293|0.125|0
6|1477|59.6|3|8|2|0.00812457684495599|0.0403520649966148|0.25|0
6|541|27.67|10|8|5|0.0277264325323475|0.0511460258780037|0.666666666666667|0
5|1153|33.14|10|0|3|0.026019080659150002|0.0287424111014744|0.33333333333333304|0
6|488|38.44|8|1|2|0.0471311475409836|0.0787704918032787|0.34782608695652195|0
3|471|96.93|9|3|4|0.0445859872611465|0.20579617834394898|0.42857142857142894|0
5|336|72.56|2|5|2|0.056547619047619|0.215952380952381|0.10526315789473699|0
2|705|17.95|4|3|3|0.0184397163120567|0.0254609929078014|0.307692307692308|0
5|303|75.72|11|3|4|0.0099009900990099|0.24990099009901|3.6666666666666696|0
4|1735|83.37|10|5|0|0.0126801152737752|0.0480518731988473|0.45454545454545503|0
3|56|40.87|2|1|4|0.0892857142857143|0.7298214285714291|0.4|0
3|1530|92.15|5|2|2|0.00849673202614379|0.0602287581699346|0.384615384615385|0
5|119|29.69|4|5|2|0.100840336134454|0.24949579831932803|0.33333333333333304|0
4|1146|7.05|1|6|3|0.00785340314136126|0.00615183246073298|0.111111111111111|0
2|940|73.36|2|9|2|0.00212765957446809|0.0780425531914894|1.0|0
3|1690|3.59|3|9|3|0.0136094674556213|0.0021242603550295897|0.130434782608696|0
1|1506|36.67|7|3|4|0.0119521912350598|0.0243492695883134|0.38888888888888895|0
1|548|40.69|7|3|1|0.0346715328467153|0.0742518248175182|0.368421052631579|0
2|1639|81.7|4|7|0|0.00793166564978645|0.0498474679682733|0.307692307692308|0
5|1169|35.52|6|1|4|0.0248075278015398|0.0303849443969204|0.206896551724138|0
4|1349|54.05|11|10|0|0.00815418828762046|0.0400667160859896|1.0|0
1|117|32.84|9|0|4|0.170940170940171|0.280683760683761|0.45|0
5|1764|79.93|8|0|3|0.00566893424036281|0.04531179138322|0.8|0
4|109|39.02|3|0|4|0.055045871559632996|0.35798165137614707|0.5|0
6|692|21.65|7|7|5|0.0216763005780347|0.0312861271676301|0.46666666666666706|0
5|32|63.99|8|8|0|0.28125|1.9996875|0.8888888888888891|0
2|685|62.68|1|6|2|0.035036496350364994|0.0915036496350365|0.0416666666666667|0
4|1427|93.21|3|2|2|0.0175192711983181|0.0653188507358094|0.12|0
3|674|50.15|11|4|0|0.0148367952522255|0.07440652818991099|1.1|0
4|115|18.32|7|6|1|0.2|0.15930434782608702|0.304347826086957|0
1|439|63.23|10|3|2|0.0182232346241458|0.144031890660592|1.25|0
6|127|11.91|10|4|4|0.22834645669291298|0.0937795275590551|0.34482758620689696|0
6|929|46.01|9|7|3|0.0247578040904198|0.0495263724434876|0.39130434782608703|0
4|928|62.81|8|7|4|0.009698275862068971|0.0676831896551724|0.8888888888888891|0
1|909|64.11|8|0|3|0.0055005500550055|0.0705280528052805|1.6|0
6|961|51.32|4|7|2|0.0312174817898023|0.0534027055150885|0.133333333333333|0
5|165|79.75|2|7|4|0.0363636363636364|0.4833333333333329|0.33333333333333304|0
2|1579|63.52|10|0|5|0.0164661177960735|0.0402279924002533|0.384615384615385|0
2|1423|53.52|0|0|2|0.0203794799718904|0.037610681658467995|0.0|0
6|1543|27.91|6|2|2|0.0084251458198315|0.0180881399870382|0.46153846153846206|0
1|1400|59.43|3|6|2|0.0164285714285714|0.04245|0.130434782608696|1
6|552|3.78|8|6|3|0.0036231884057971|0.0068478260869565205|4.0|0
1|929|10.95|7|8|4|0.00215285252960172|0.0117868675995694|3.5|0
1|339|80.28|8|1|2|0.0855457227138643|0.236814159292035|0.27586206896551696|0
4|113|23.38|11|10|0|0.15929203539823|0.20690265486725698|0.6111111111111109|0
1|1244|57.08|4|10|0|0.00241157556270096|0.0458842443729904|1.33333333333333|0
4|347|85.42|9|4|0|0.0144092219020173|0.24616714697406303|1.8|0
5|269|35.05|3|4|5|0.0706319702602231|0.13029739776951701|0.157894736842105|0
1|424|97.86|8|8|2|0.0707547169811321|0.230801886792453|0.266666666666667|1
2|1332|57.85|6|5|1|0.000750750750750751|0.0434309309309309|6.0|0
6|1634|42.9|2|2|3|0.011015911872705|0.0262545899632803|0.111111111111111|0
2|514|21.55|6|3|4|0.00194552529182879|0.0419260700389105|6.0|0
5|1495|39.16|11|2|0|0.00133779264214047|0.0261939799331104|5.5|0
1|618|98.64|11|8|2|0.0420711974110032|0.15961165048543696|0.42307692307692296|1
2|1293|97.6|8|10|4|0.0116009280742459|0.0754833720030936|0.5333333333333329|0
3|1082|91.51|11|6|0|0.0036968576709796703|0.0845748613678373|2.75|0
5|1330|15.04|4|1|4|0.0037593984962406|0.0113082706766917|0.8|0
6|656|95.58|5|6|3|0.00152439024390244|0.145701219512195|5.0|0
3|1263|52.29|1|7|1|0.0150435471100554|0.0414014251781473|0.0526315789473684|0
4|1736|5.46|4|10|4|0.00576036866359447|0.0031451612903225803|0.4|0
1|963|38.73|9|1|1|0.00311526479750779|0.0402180685358255|3.0|0
4|921|3.39|3|4|2|0.00217155266015201|0.00368078175895765|1.5|0
6|1796|10.77|1|2|4|0.0050111358574610205|0.00599665924276169|0.111111111111111|0
1|722|55.25|1|4|2|0.03601108033241|0.0765235457063712|0.0384615384615385|0
4|745|21.46|0|0|1|0.0268456375838926|0.0288053691275168|0.0|0
4|1796|88.53|0|9|0|0.00111358574610245|0.0492928730512249|0.0|0
1|1476|64.39|9|8|4|0.0121951219512195|0.0436246612466125|0.5|1
3|160|2.37|0|9|0|0.05|0.0148125|0.0|0
4|969|82.38|10|6|3|0.022703818369453|0.085015479876161|0.45454545454545503|0
3|1012|26.27|0|1|1|0.0049407114624505895|0.0259584980237154|0.0|0
3|44|78.64|1|10|1|0.0909090909090909|1.7872727272727298|0.25|0
6|1015|98.75|7|2|1|0.00689655172413793|0.0972906403940887|1.0|0
6|288|99.96|5|3|0|0.09375|0.34708333333333297|0.185185185185185|0
4|863|36.16|11|4|0|0.0034762456546929303|0.0419003476245655|3.6666666666666696|0
5|973|48.59|10|1|1|0.0154162384378212|0.0499383350462487|0.666666666666667|0
1|1158|99.82|10|10|0|0.0224525043177893|0.0862003454231434|0.384615384615385|1
6|884|90.71|4|0|5|0.0124434389140271|0.102613122171946|0.36363636363636404|0
2|405|71.52|2|0|0|0.0592592592592593|0.17659259259259302|0.0833333333333333|0
1|1548|79.58|10|7|2|0.0122739018087855|0.0514082687338501|0.526315789473684|1
3|58|88.92|3|8|2|0.327586206896552|1.5331034482758603|0.157894736842105|0
5|183|37.97|6|2|0|0.15846994535519102|0.207486338797814|0.206896551724138|0
1|719|52.85|2|7|2|0.0375521557719054|0.0735048678720445|0.0740740740740741|1
1|1262|40.27|3|5|3|0.0182250396196513|0.0319096671949287|0.130434782608696|1
5|1812|40.83|8|1|5|0.0022075055187638|0.0225331125827815|2.0|0
1|990|19.42|1|7|3|0.0202020202020202|0.0196161616161616|0.05|0
4|911|24.53|4|0|3|0.0230515916575192|0.0269264544456641|0.19047619047619|0
1|1814|91.08|4|5|0|0.000551267916207277|0.0502094818081588|4.0|0
3|989|22.77|7|7|3|0.0252780586450961|0.0230232558139535|0.28|0
5|4|53.65|11|5|4|1.5|13.4125|1.8333333333333302|0
2|837|8.07|2|6|1|0.03584229390681|0.0096415770609319|0.0666666666666667|0
2|1476|97.73|9|0|1|0.0101626016260163|0.0662127371273713|0.6|0
2|755|56.06|11|5|3|0.0198675496688742|0.0742516556291391|0.733333333333333|0
5|1793|27.96|11|10|3|0.0005577244841048519|0.0155939765755717|11.0|0
5|430|81.53|3|7|2|0.0627906976744186|0.18960465116279102|0.111111111111111|0
4|750|21.78|8|3|1|0.00133333333333333|0.029039999999999996|8.0|0
2|929|65.61|4|2|0|0.031216361679225|0.0706243272335845|0.137931034482759|0
1|1084|10.62|9|8|4|0.014760147601476002|0.0097970479704797|0.5625|0
6|680|51.89|8|5|2|0.0338235294117647|0.0763088235294118|0.34782608695652195|0
2|1659|54.7|7|9|4|0.0006027727546714889|0.0329716696805304|7.0|0
4|304|61.72|2|0|5|0.0986842105263158|0.203026315789474|0.0666666666666667|0
6|69|79.78|8|1|1|0.36231884057971003|1.15623188405797|0.32|0
1|157|2.13|5|3|3|0.14012738853503198|0.0135668789808917|0.22727272727272702|0
4|930|40.27|8|5|3|0.0021505376344086|0.0433010752688172|4.0|0
4|1755|24.25|10|7|2|0.00683760683760684|0.0138176638176638|0.833333333333333|0
4|1065|48.8|3|2|2|0.0131455399061033|0.0458215962441315|0.214285714285714|0
